review_priority,annotation_id,event,tweet_id,tweet_text,humaid_label,gpt4o_label,gpt4o_confidence,humaid_gpt4o_agree,researcher_first_pass,claude,gemini,grok,model_consensus_type,model_top_label,model_top_count,researcher_ambiguous,claude_ambiguous,gemini_ambiguous,grok_ambiguous,human_review_status,final_primary_label,review_action,review_notes
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0344,hurricane_dorian_2019,1168263944605241344,"More horrifying footage from inside the eye of Hurricane Dorian with deadly storm surge, everything shredded like a tornado damage path. Seems to be low clouds or haze in the eye",injured_or_dead_people,infrastructure_and_utility_damage,0.85,no,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,yes,no,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0346,canada_wildfires_2016,733656302367342592,Satellite images of #FortMcMurray before the wildfires - and now. A vast expanse of scorched earth.,other_relevant_information,infrastructure_and_utility_damage,0.85,no,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,no,no,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0359,hurricane_dorian_2019,1168198792639725570,"Gusts up to 220 MPH. #HurricaneDorian We need to create a rapid response capability for these storms: carriers following behind hurricanes, bringing food, medical assistance, water purification, solar and wind energy, shelter. A US and/or UN humanitarian effort. Adapt &amp; Assist.",requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.9,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,yes,yes,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0365,hurricane_dorian_2019,1167511779016085505,"RT @MattKlug33: I can see it now: Florida man shoots into hurricane, bullet returns and kills him”",injured_or_dead_people,not_humanitarian,0.95,no,not_humanitarian,not_humanitarian,not_humanitarian,not_humanitarian,4_of_4,not_humanitarian,4,no,no,no,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0370,california_wildfires_2018,1064143505889681409,Check out this new story on NPR: Supercomputers Assist Firefighters In Evacuations As Wildfires Spread In California,displaced_people_and_evacuations,displaced_people_and_evacuations,0.85,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,yes,yes,no,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0379,kaikoura_earthquake_2016,797962638370082816,"RT @kkbelle: 100-year-old &amp; daughter-in-law rescued fro historic homestead rubble, but son didnt make it #eqnz  #e",rescue_volunteering_or_donation_effort,injured_or_dead_people,0.9,no,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,injured_or_dead_people,4_of_4,injured_or_dead_people,4,yes,yes,yes,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0385,california_wildfires_2018,1062911493610455040,Those poor evacuees cant catch a break.,displaced_people_and_evacuations,displaced_people_and_evacuations,0.85,yes,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,no,yes,no,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0396,california_wildfires_2018,1063116404730150913,Authorities made public a list of 297 people still unaccounted for Wednesday night as they announced that the number of people who had been killed in the deadliest wildfire in California history had grown to 56. #CampFire,injured_or_dead_people,missing_or_found_people,0.9,no,missing_or_found_people,missing_or_found_people,missing_or_found_people,missing_or_found_people,4_of_4,missing_or_found_people,4,no,yes,yes,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0403,california_wildfires_2018,1061329397561651200,Right. Im sure that there is a long list of logging companies waiting to log chaparral shrublands and oak woodlands and grasslands. The most destructive and deadly fires in CA are NOT in forests. This is grossly irresponsible and uninformed.,infrastructure_and_utility_damage,not_humanitarian,0.95,no,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,yes,no,no,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0405,hurricane_dorian_2019,1167825084788068352,Pet friendly shelters Central Florida Google map via Pet Alliance of Greater #Orlando. Use it to help find pet friendly shelters in the area.  #Dorianflorida #HurricaneDorian2019 #HurricaneDorian #Dorian #Cat4 #FLPrepares #DisasterAssistTeam #DAT,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations,0.95,no,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,no,yes,no,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0412,california_wildfires_2018,1065424110124244993,RT @ITDRC: See how ITDRC and @Googleorg are working together for #CaliforniaWildfires response and ways you can help.,sympathy_and_support,rescue_volunteering_or_donation_effort,0.9,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0413,hurricane_harvey_2017,902653494892662784,The @ASPCA is on the ground with water rescue teams ready to assist displaced animals affected by #Harvey. Help!,displaced_people_and_evacuations,rescue_volunteering_or_donation_effort,0.95,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,no,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0414,hurricane_dorian_2019,1168254321730957312,#HurricaneDorian #25thAmendmentNow #LiarTrump No Dorian is NOT going to hit the state of AL. The orange con is probably setting up a fake scenario so he can make a false claim on fake Mar-A-Largo damage like he did in 2005.,not_humanitarian,not_humanitarian,0.95,yes,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,yes,yes,yes,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0418,hurricane_irma_2017,908736441055956992,Please help me share this video!! #RoyallyScrewed by Royal Caribbean #HurricaneIrma #EnchantmentOfTheSeas,sympathy_and_support,requests_or_urgent_needs,0.8,no,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,yes,yes,yes,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0421,california_wildfires_2018,1064397817383399424,"@BlueMoon7777 @adagioforstring @DevinNunes @ZeitTrash @Federalist So, if there was a carbon tax. seems California would have paid off the National Debt with the amount of forest fires (and carbons released) that they caused do to mismanagement of forests. Left wing radicals; sure you really want a carbon tax?",not_humanitarian,not_humanitarian,0.95,yes,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,no,yes,yes,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0425,hurricane_irma_2017,907656146797907969,Help us make a difference and #giveback to our community!  #TuesdayThoughts #florida #UCF #hurricaneirma,requests_or_urgent_needs,rescue_volunteering_or_donation_effort,0.85,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,yes,yes,no,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0428,hurricane_florence_2018,1041950143350824961,You can help bring the light and hope of Jesus Christ to people in their darkest hours through the ministry of the Billy Graham Rapid Response Team during and after Hurricane Florence.,sympathy_and_support,rescue_volunteering_or_donation_effort,0.85,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,yes,no,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0431,hurricane_irma_2017,906289479840923649,Busy day for Team Scott!! #HurricaneIrma relief. Stay safe Airmen!!,sympathy_and_support,sympathy_and_support,0.7,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,yes,no,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0433,hurricane_harvey_2017,903390073072361473,RT @bustle: Hillary Clinton Reveals How You Can Make A Difference In Tng some of the #Harvey affected areas. We will rebuild &amp;amp; be even,other_relevant_information,rescue_volunteering_or_donation_effort,0.85,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,yes,yes,no,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0435,california_wildfires_2018,1062855854553219072,"RT @KRCR7: If you have been impacted by the #CampFire, you can register for FEMA assistance.",other_relevant_information,requests_or_urgent_needs,0.9,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,yes,no,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0438,hurricane_dorian_2019,1168261211714183173,"This is aftermath from the Hurricane Weather Warfare Weapon they put together, designed for Maximum Flooding and Maximum Damage! God does not do this, he allows this! This was manufactured by the hand of Men who want full power and control of the planet.",infrastructure_and_utility_damage,not_humanitarian,0.95,no,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,yes,yes,yes,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0440,kaikoura_earthquake_2016,771433305497407489,Just read the news and I didnt know there was an earthquake this morning! Didnt feel it but I think my cat did as he was hiding,not_humanitarian,not_humanitarian,0.95,yes,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,no,yes,no,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0441,kaikoura_earthquake_2016,797798652357939201,The following maps show the tsunami evacuation zones for coastal areas of the Wellington region.  #eqnz,displaced_people_and_evacuations,caution_and_advice,0.95,no,caution_and_advice,caution_and_advice,caution_and_advice,caution_and_advice,4_of_4,caution_and_advice,4,no,yes,no,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0446,hurricane_irma_2017,909077796642869248,the fact that i can only take cold showers bc irma fucked up my water heater isnt so bad bc im already sweating to death from my broken A/C!,not_humanitarian,infrastructure_and_utility_damage,0.9,no,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,infrastructure_and_utility_damage,4_of_4,infrastructure_and_utility_damage,4,no,yes,no,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0448,hurricane_dorian_2019,1167617799457529856,"THREAD- URGENT Request: Hurricane Dorian is set to make landfall near Central and the South Florida area this weekend, there is still time to directly support some of the most vulnerable communities in these areas. (1)",caution_and_advice,requests_or_urgent_needs,0.9,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,no,yes,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0457,kaikoura_earthquake_2016,798348492984827904,@SBSENZ My family was a recipient of @NZRedCross aid post #chch #eqnz Our claim had been fraudulently collected by a tenant. They sorted it.,not_humanitarian,rescue_volunteering_or_donation_effort,0.85,no,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,yes,no,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0462,kerala_floods_2018,1035036061993496577,"Reality. 775 / 1,893 villages in Kerala affected by floods. Thats around 41%. Not entire state, as we were told. Read definition of affected, the actual impact would be 41% of the 41%. Mind you, these are far away from Mullaiperiyar dam. Do the math.",infrastructure_and_utility_damage,other_relevant_information,0.85,no,other_relevant_information,other_relevant_information,other_relevant_information,other_relevant_information,4_of_4,other_relevant_information,4,no,no,yes,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0463,hurricane_maria_2017,911691268539011072,Our thoughts go out to those suffering from the latest disasters. This hits close to home #HurricaneMaria #PRstrong,displaced_people_and_evacuations,sympathy_and_support,0.95,no,sympathy_and_support,sympathy_and_support,sympathy_and_support,sympathy_and_support,4_of_4,sympathy_and_support,4,no,no,no,no,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0465,cyclone_idai_2019,1110839508923285506,"Our @Yaxle is in Mozambique ἟2἟F, describing the vulnerable situation for thousands of people after the devastation of #CycloneIdai + how UNHCR emergency teams are helping.",other_relevant_information,other_relevant_information,0.85,yes,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,4_of_4,rescue_volunteering_or_donation_effort,4,no,yes,no,yes,pending,,,
P1_unanimous_models_disagree_with_HumAID,AUDITV2_0471,kaikoura_earthquake_2016,797952980754411521,RT @morgtait: A family with 2 young kids are tramping through a river + over a hill away from their #eqnz damaged house + cut-off community,infrastructure_and_utility_damage,displaced_people_and_evacuations,0.9,no,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,displaced_people_and_evacuations,4_of_4,displaced_people_and_evacuations,4,no,yes,yes,yes,pending,,,
